Symbol,Date,Close,industry
AMZN,2015-03-25,370.959991,Services
AMZN,2015-03-26,367.350006,Services
AMZN,2015-03-27,370.559998,Services
AMZN,2015-03-30,374.589996,Services
AMZN,2015-03-31,372.100006,Services
AMZN,2015-04-01,370.26001,Services
AMZN,2015-04-02,372.25,Services
AMZN,2015-04-06,377.040009,Services
AMZN,2015-04-07,374.410004,Services
AMZN,2015-04-08,381.200012,Services
AMZN,2015-04-09,383.540009,Services
AMZN,2015-04-10,382.649994,Services
AMZN,2015-04-13,382.359985,Services
AMZN,2015-04-14,385.109985,Services
AMZN,2015-04-15,383.450012,Services
AMZN,2015-04-16,386.040009,Services
AMZN,2015-04-17,375.559998,Services
AMZN,2015-04-20,389.51001,Services
AMZN,2015-04-21,391.179993,Services
AMZN,2015-04-22,389.799988,Services
AMZN,2015-04-23,389.98999,Services
AMZN,2015-04-24,445.100006,Services
AMZN,2015-04-27,438.559998,Services
AMZN,2015-04-28,429.309998,Services
AMZN,2015-04-29,429.369995,Services
AMZN,2015-04-30,421.779999,Services
AMZN,2015-05-01,422.869995,Services
AMZN,2015-05-04,423.040009,Services
AMZN,2015-05-05,421.190002,Services
AMZN,2015-05-06,419.100006,Services
AMZN,2015-05-07,426.880005,Services
AMZN,2015-05-08,433.690002,Services
AMZN,2015-05-11,432.850006,Services
AMZN,2015-05-12,431.019989,Services
AMZN,2015-05-13,426.869995,Services
AMZN,2015-05-14,432.279999,Services
AMZN,2015-05-15,426.0,Services
AMZN,2015-05-18,425.23999,Services
AMZN,2015-05-19,421.709991,Services
AMZN,2015-05-20,423.859985,Services
AMZN,2015-05-21,431.630005,Services
AMZN,2015-05-22,427.630005,Services
AMZN,2015-05-26,425.470001,Services
AMZN,2015-05-27,431.420013,Services
AMZN,2015-05-28,426.570007,Services
AMZN,2015-05-29,429.230011,Services
AMZN,2015-06-01,430.920013,Services
AMZN,2015-06-02,430.98999,Services
AMZN,2015-06-03,436.589996,Services
AMZN,2015-06-04,430.779999,Services
AMZN,2015-06-05,426.950012,Services
AMZN,2015-06-08,423.5,Services
AMZN,2015-06-09,425.480011,Services
AMZN,2015-06-10,430.769989,Services
AMZN,2015-06-11,432.970001,Services
AMZN,2015-06-12,429.920013,Services
AMZN,2015-06-15,423.670013,Services
AMZN,2015-06-16,427.26001,Services
AMZN,2015-06-17,427.809998,Services
